json ser(micros), json len(bytes), json & lz4 #(micros), json & lz4 len(bytes), json & lz4 !(micros), json & snappy #(micros), json & snappy len(bytes), json & snappy !(micros), json & zlib #(micros), json & zlib len(bytes), json & zlib !(micros), json & zstd #(micros), json & zstd len(bytes), json & zstd !(micros), json de(micros), protobuf ser(micros), protobuf len(bytes), protobuf & lz4 #(micros), protobuf & lz4 len(bytes), protobuf & lz4 !(micros), protobuf & snappy #(micros), protobuf & snappy len(bytes), protobuf & snappy !(micros), protobuf & zlib #(micros), protobuf & zlib len(bytes), protobuf & zlib !(micros), protobuf & zstd #(micros), protobuf & zstd len(bytes), protobuf & zstd !(micros), protobuf de(micros), msgpack ser(micros), msgpack len(bytes), msgpack & lz4 #(micros), msgpack & lz4 len(bytes), msgpack & lz4 !(micros), msgpack & snappy #(micros), msgpack & snappy len(bytes), msgpack & snappy !(micros), msgpack & zlib #(micros), msgpack & zlib len(bytes), msgpack & zlib !(micros), msgpack & zstd #(micros), msgpack & zstd len(bytes), msgpack & zstd !(micros), msgpack de(micros), bson ser(micros), bson len(bytes), bson & lz4 #(micros), bson & lz4 len(bytes), bson & lz4 !(micros), bson & snappy #(micros), bson & snappy len(bytes), bson & snappy !(micros), bson & zlib #(micros), bson & zlib len(bytes), bson & zlib !(micros), bson & zstd #(micros), bson & zstd len(bytes), bson & zstd !(micros), bson de(micros), cbor ser(micros), cbor len(bytes), cbor & lz4 #(micros), cbor & lz4 len(bytes), cbor & lz4 !(micros), cbor & snappy #(micros), cbor & snappy len(bytes), cbor & snappy !(micros), cbor & zlib #(micros), cbor & zlib len(bytes), cbor & zlib !(micros), cbor & zstd #(micros), cbor & zstd len(bytes), cbor & zstd !(micros), cbor de(micros), pickle ser(micros), pickle len(bytes), pickle & lz4 #(micros), pickle & lz4 len(bytes), pickle & lz4 !(micros), pickle & snappy #(micros), pickle & snappy len(bytes), pickle & snappy !(micros), pickle & zlib #(micros), pickle & zlib len(bytes), pickle & zlib !(micros), pickle & zstd #(micros), pickle & zstd len(bytes), pickle & zstd !(micros), pickle de(micros),
59523, 1337164, 121004, 659134, 19501, 37875, 617578, 60978, 680630, 339679, 140732, 6171, 385789, 1734, 103943, 1344544, 341467, 37768, 323514, 3896, 13393, 341525, 12668, 298241, 263951, 45583, 2455, 258126, 501, 616059, 27669, 940470, 74211, 414003, 10145, 25026, 381778, 30631, 580728, 278706, 95682, 2717, 242554, 587, 100821, 48242, 1025910, 66604, 368006, 9998, 25894, 388267, 29863, 591397, 284776, 103192, 3136, 283115, 862, 109717, 30066, 940003, 74384, 413694, 10186, 25001, 382297, 30515, 591764, 278696, 95828, 2721, 240968, 569, 137603, 26915, 1149008, 75477, 426209, 10693, 27574, 398320, 54946, 630591, 282483, 113062, 2957, 242923, 736, 197259, 
59539, 1337317, 121497, 658766, 19395, 37899, 617797, 60914, 682546, 339840, 140649, 6229, 385520, 1692, 104276, 1326527, 341470, 37144, 323530, 3877, 15204, 341528, 12626, 297906, 263951, 45651, 2411, 258418, 511, 616854, 27667, 940473, 74432, 413712, 10169, 24992, 382096, 30466, 582863, 278709, 95841, 2741, 242159, 569, 101312, 49887, 1025910, 67380, 367513, 10156, 25939, 388121, 29634, 592984, 284839, 103001, 3206, 282677, 866, 110026, 30117, 940003, 74486, 414501, 10189, 25062, 382433, 30489, 591770, 278722, 95817, 2765, 240994, 577, 137077, 26646, 1149008, 75519, 426288, 10886, 27608, 398194, 54976, 631164, 282472, 113268, 2938, 242463, 754, 197609, 
59353, 1337083, 121821, 658482, 19225, 37826, 617105, 60965, 676206, 339804, 140804, 6246, 385668, 1695, 104200, 1307439, 341445, 37164, 323540, 3874, 15116, 341503, 12714, 294305, 263919, 45827, 2410, 258156, 497, 598375, 27627, 940448, 73775, 413732, 10074, 25038, 381956, 30194, 580217, 278590, 95705, 2753, 242161, 567, 100200, 50279, 1025910, 67687, 368006, 10058, 25983, 387834, 29818, 588408, 284726, 103078, 3139, 282851, 870, 109675, 30508, 940003, 72910, 414007, 9905, 25087, 382134, 30529, 590056, 278602, 95721, 2747, 240798, 571, 135983, 26613, 1149008, 76281, 425981, 10456, 27635, 398066, 55040, 629005, 282432, 113114, 2825, 242154, 737, 197459, 
59769, 1337181, 120709, 659818, 19734, 38086, 617868, 61089, 681614, 340067, 142131, 6230, 385726, 1719, 105335, 1345209, 341458, 37044, 323570, 3864, 14834, 341516, 12654, 296477, 263991, 45582, 2425, 258248, 514, 609478, 27758, 940461, 73744, 413986, 10118, 24991, 381895, 30621, 582212, 278653, 95842, 2764, 242194, 565, 101815, 48034, 1025910, 66530, 367862, 10011, 25885, 388039, 29632, 588720, 284792, 103110, 3117, 282735, 856, 110115, 30281, 940003, 74188, 413969, 10099, 25023, 382248, 30621, 590411, 278658, 95820, 2719, 241140, 602, 137254, 26503, 1149008, 75512, 425752, 10767, 27540, 397973, 54987, 632070, 282477, 113140, 2960, 242676, 743, 196256, 
59313, 1337119, 120508, 658605, 19473, 37897, 617580, 60633, 677875, 340080, 140651, 6236, 385478, 1717, 104280, 1349047, 341424, 37233, 323428, 3851, 15187, 341482, 12669, 297565, 263910, 45581, 2436, 258665, 515, 610952, 27086, 940427, 73704, 413967, 10062, 25003, 381940, 30414, 584995, 278687, 95977, 2744, 242488, 580, 101379, 49562, 1025910, 68031, 367567, 10071, 25910, 388243, 29876, 592231, 284750, 103115, 3201, 283211, 864, 109859, 30437, 940003, 74665, 413702, 10180, 24999, 382149, 30484, 593093, 278695, 95747, 2746, 241270, 541, 136904, 25634, 1149008, 74051, 426220, 10568, 27567, 397894, 54612, 632383, 282480, 113297, 2895, 242401, 760, 197995, 
59641, 1337135, 119039, 659454, 19739, 38035, 617661, 60695, 679739, 339980, 141277, 6230, 385432, 1738, 104805, 1322790, 341437, 37152, 323498, 3890, 15020, 341495, 12643, 297143, 264015, 45761, 2440, 258430, 517, 607466, 27125, 940440, 73143, 413783, 10185, 25049, 382027, 30628, 583353, 278594, 96258, 2713, 242317, 544, 101767, 49515, 1025910, 68116, 367613, 9916, 26013, 388090, 29816, 589649, 284756, 103591, 3194, 283009, 884, 110492, 30600, 940003, 72927, 414368, 9933, 25158, 382462, 30814, 592862, 278614, 96246, 2701, 240868, 569, 137744, 26539, 1149008, 74764, 426440, 10818, 27708, 397907, 54957, 633780, 282428, 113710, 2857, 242780, 740, 197454, 
59697, 1337240, 121051, 659397, 19684, 37987, 617425, 61081, 681742, 339999, 141243, 6320, 385631, 1815, 106524, 1339350, 341422, 37042, 323439, 3865, 15098, 341480, 12684, 297348, 263934, 45881, 2447, 258500, 501, 613559, 27698, 940425, 73684, 413468, 10152, 25169, 381942, 30674, 584851, 278565, 96371, 2768, 241921, 553, 102194, 49688, 1025910, 67498, 367887, 10111, 26098, 388241, 29893, 593634, 284695, 103863, 3131, 283074, 857, 110603, 30362, 940003, 74650, 414370, 10028, 25168, 382171, 30443, 593684, 278582, 96279, 2732, 241101, 588, 137569, 26408, 1149008, 75510, 426274, 10809, 27678, 398136, 55000, 636280, 282389, 113616, 2920, 241931, 764, 198426, 
59364, 1337057, 120819, 659114, 19563, 37958, 617530, 60654, 682815, 339760, 141168, 6244, 385581, 1703, 104869, 1338107, 341469, 36827, 323633, 3866, 15123, 341527, 12782, 295042, 263966, 45806, 2444, 258388, 516, 610332, 27696, 940472, 73868, 414050, 10229, 25063, 382097, 30502, 581210, 278673, 96347, 2768, 242149, 565, 102050, 50265, 1025910, 66817, 367266, 10062, 26051, 387789, 29817, 592535, 284796, 104064, 3173, 283206, 875, 110619, 30631, 940003, 73380, 414124, 10234, 25161, 382284, 30633, 594680, 278680, 96380, 2728, 241127, 663, 137653, 25761, 1149008, 74187, 425839, 10686, 27752, 398107, 55026, 634481, 282488, 113741, 2808, 242462, 758, 197690, 
59879, 1337060, 120642, 658563, 19427, 37907, 616939, 60914, 680042, 339798, 141216, 6204, 385547, 1731, 104668, 1351831, 341427, 36986, 323626, 3875, 15314, 341485, 12777, 297867, 263913, 45748, 2445, 258453, 503, 612782, 27840, 940430, 74560, 413928, 10148, 25089, 381961, 30622, 585845, 278729, 96732, 2739, 242192, 593, 101831, 50375, 1025910, 67619, 367757, 10131, 26031, 388058, 30049, 591742, 284775, 103665, 3149, 282741, 897, 110495, 30381, 940003, 73950, 413915, 10196, 25105, 382341, 30506, 594039, 278708, 96281, 2814, 241173, 552, 137524, 26584, 1149008, 75480, 426220, 10731, 27726, 398341, 55298, 636009, 282507, 113756, 2860, 242867, 760, 199032, 
60181, 1337188, 120969, 659465, 19484, 37894, 617496, 61287, 680246, 339828, 141508, 6237, 385573, 1722, 104604, 1346256, 341445, 37392, 323473, 3877, 15301, 341503, 12819, 297356, 263871, 45802, 2446, 258390, 552, 611938, 27695, 940448, 74087, 413649, 10026, 25158, 381941, 30615, 585020, 278689, 96682, 2759, 242244, 552, 101925, 50410, 1025910, 67751, 367755, 10195, 26044, 387991, 29890, 593483, 284668, 103851, 3236, 283080, 887, 110447, 30789, 940003, 74333, 413982, 10155, 25160, 382279, 30695, 594050, 278693, 96315, 2875, 241225, 592, 137099, 26680, 1149008, 75482, 426214, 10720, 27706, 397849, 55321, 635703, 282494, 113816, 2800, 242288, 740, 198808, 
59430, 1337059, 122193, 659267, 19644, 37864, 617088, 60729, 681546, 339911, 141065, 6308, 385578, 1759, 104852, 1331014, 341445, 37840, 323485, 3876, 15254, 341503, 12788, 296108, 263886, 45721, 2438, 258271, 496, 615424, 28075, 940448, 74182, 413959, 10116, 25071, 381982, 30610, 585027, 278630, 96256, 2718, 241740, 566, 100729, 50231, 1025910, 67573, 367498, 10163, 26026, 388110, 29732, 592186, 284698, 103503, 3149, 282886, 864, 110787, 30230, 940003, 74401, 414104, 10178, 25152, 382406, 30675, 593472, 278641, 96174, 2746, 241376, 572, 137840, 26913, 1149008, 76127, 426349, 10759, 27677, 398018, 55181, 633164, 282405, 113611, 2829, 242842, 733, 198921, 
59651, 1337238, 121678, 659159, 19679, 37890, 617340, 60625, 683534, 339998, 140967, 6179, 385880, 1739, 104714, 1344212, 341432, 36922, 323565, 3882, 15087, 341490, 12673, 297344, 263929, 45740, 2417, 258169, 512, 613137, 27563, 940435, 74000, 414145, 10070, 25096, 381912, 30735, 584375, 278715, 96287, 2781, 242078, 565, 102115, 50213, 1025910, 67991, 367670, 10078, 25991, 388061, 29848, 592628, 284767, 103426, 3137, 282698, 864, 110738, 30481, 940003, 74366, 414200, 10157, 25118, 382211, 30747, 592181, 278676, 96253, 2763, 240993, 580, 137136, 26235, 1149008, 75476, 426356, 10782, 27722, 398346, 54815, 635179, 282530, 113833, 2831, 242896, 754, 198789, 
59871, 1337252, 121321, 658926, 19602, 37909, 617698, 60904, 678109, 339774, 140671, 6312, 385789, 1732, 104688, 1334161, 341430, 37088, 323573, 3874, 15073, 341488, 12654, 296617, 263923, 45624, 2408, 258380, 539, 607286, 27635, 940433, 73716, 413760, 10017, 25071, 381995, 30388, 582717, 278771, 95939, 2742, 242250, 564, 100087, 49590, 1025910, 67374, 367181, 10038, 25895, 387999, 29691, 590963, 284754, 103117, 3123, 283049, 881, 108252, 30120, 940003, 73735, 414348, 9959, 25028, 382268, 30460, 593179, 278756, 95769, 2721, 240792, 565, 135088, 25991, 1149008, 74857, 426054, 10659, 27595, 398250, 54897, 632588, 282530, 113308, 2874, 242611, 733, 198057, 
60004, 1337241, 120931, 659511, 19485, 38078, 617225, 61351, 682567, 339847, 141484, 6234, 385650, 1746, 104776, 1352013, 341440, 37105, 323624, 3878, 15261, 341498, 12793, 297887, 263979, 45870, 2444, 258153, 511, 613618, 27663, 940443, 74023, 414045, 10089, 25160, 381706, 30459, 584982, 278727, 96490, 2729, 242103, 601, 102067, 49941, 1025910, 67608, 367763, 10228, 26099, 388235, 29814, 593999, 284837, 103784, 3154, 283105, 863, 110282, 30269, 940003, 74815, 414219, 10106, 25111, 382123, 30643, 594147, 278729, 96386, 2879, 241174, 588, 137891, 26357, 1149008, 75075, 426137, 10754, 27733, 397842, 55117, 636118, 282585, 113862, 3027, 242260, 749, 198735, 
59703, 1337401, 119744, 659849, 19377, 37915, 618166, 61050, 681977, 339864, 141131, 6196, 385815, 1715, 104950, 1339014, 341436, 37014, 323673, 3877, 15213, 341494, 12721, 298871, 263882, 45756, 2414, 258167, 526, 605890, 27696, 940439, 73868, 413945, 10111, 25237, 381935, 34768, 580946, 278732, 96032, 2676, 241122, 546, 101275, 49636, 1025910, 67791, 367588, 9943, 25947, 388083, 29674, 591249, 284795, 103411, 3135, 283257, 856, 110316, 30170, 940003, 74291, 414115, 10103, 24976, 382219, 31218, 590155, 278733, 95998, 2800, 240698, 586, 137014, 26453, 1149008, 75428, 426410, 10755, 27542, 398099, 54907, 633447, 282523, 113706, 2909, 242264, 737, 198466, 
59769, 1337301, 120654, 659425, 19708, 38150, 618065, 60940, 682676, 340041, 141460, 6317, 385516, 1813, 104825, 1340442, 341459, 37527, 323630, 3891, 15319, 341517, 12725, 297084, 263909, 45839, 2416, 258171, 515, 613462, 27736, 940462, 74286, 413933, 9998, 25195, 381933, 30592, 584139, 278666, 96244, 2755, 242225, 546, 101925, 50341, 1025910, 67659, 367309, 10127, 26131, 387918, 29980, 592808, 284771, 103714, 3281, 282793, 895, 110485, 30348, 940003, 74063, 414411, 10078, 25198, 382255, 30403, 596220, 278663, 96455, 2803, 241213, 592, 138462, 26411, 1149008, 74901, 426000, 10784, 27867, 398256, 55408, 637290, 282497, 113949, 2902, 242879, 744, 198765, 
59828, 1337171, 122074, 658679, 19772, 37903, 616769, 61041, 682519, 339877, 140784, 6320, 385664, 1724, 104534, 1354802, 341438, 37206, 323536, 3859, 14966, 341496, 12765, 298173, 263996, 45665, 2429, 258595, 498, 614971, 27778, 940441, 74001, 413835, 10152, 24989, 381830, 30577, 585277, 278659, 95911, 2736, 242375, 567, 101536, 50579, 1025910, 67918, 367506, 10147, 25945, 388153, 29650, 593332, 284826, 103300, 3132, 282987, 867, 109942, 30166, 940003, 74371, 414237, 10130, 25043, 382389, 30537, 592879, 278652, 96032, 2748, 241456, 568, 137149, 26557, 1149008, 75181, 426121, 10772, 27705, 397933, 54940, 632549, 282497, 113114, 2824, 243002, 732, 197745, 
59296, 1337341, 120580, 659415, 19693, 37947, 617347, 60927, 683139, 339865, 141456, 6346, 385425, 1707, 104763, 1334278, 341394, 37404, 323579, 3906, 15102, 341452, 12741, 298428, 263935, 45821, 2420, 258179, 509, 613394, 27713, 940397, 73731, 413572, 10093, 25097, 381878, 30562, 587556, 278673, 96341, 2755, 242063, 582, 101552, 50663, 1025910, 67153, 367379, 9971, 26027, 387851, 29870, 595473, 284855, 103753, 3148, 283053, 865, 110774, 30352, 940003, 74309, 414137, 10033, 25166, 382245, 30743, 594942, 278681, 96308, 2730, 241222, 538, 137216, 26426, 1149008, 75215, 425948, 10769, 27771, 398058, 55218, 635461, 282460, 113798, 2837, 242724, 741, 197904, 
59171, 1337143, 120712, 658825, 19615, 37767, 617240, 60796, 679984, 339867, 140383, 6369, 385404, 1741, 104216, 1341136, 341442, 37428, 323625, 3858, 15176, 341500, 12646, 297013, 263901, 45523, 2412, 257942, 499, 610177, 27246, 940445, 74010, 414070, 10136, 25008, 382036, 30589, 582317, 278643, 95904, 2692, 241920, 562, 101139, 50152, 1025910, 68176, 367708, 10159, 25964, 388020, 29826, 590181, 284736, 103215, 3125, 282884, 880, 110065, 30457, 940003, 73985, 414337, 10175, 25027, 382398, 30549, 591229, 278649, 95786, 2715, 240995, 576, 137358, 26252, 1149008, 75676, 426260, 10791, 27579, 398173, 54820, 630726, 282464, 113083, 2908, 242869, 731, 201169, 
59635, 1337096, 121110, 658996, 19429, 37956, 617562, 60891, 681445, 340027, 140680, 6333, 385637, 1724, 104322, 1345281, 341446, 37073, 323737, 3876, 15040, 341504, 12622, 297052, 263969, 45626, 2457, 258569, 526, 610533, 27875, 940449, 74076, 414165, 9968, 25047, 382025, 30487, 583494, 278667, 95924, 2709, 242341, 590, 101493, 50483, 1025910, 67622, 367709, 10022, 25932, 388128, 29776, 592217, 284863, 103205, 3122, 282756, 868, 110256, 30349, 940003, 73856, 413679, 10006, 25040, 382223, 30436, 592314, 278666, 95892, 2814, 240909, 583, 137221, 25318, 1149008, 73912, 426355, 10692, 27639, 398259, 54868, 631449, 282568, 113370, 2793, 242450, 754, 197715, 
59269, 1337144, 120663, 658887, 19488, 37760, 617485, 60838, 678837, 339693, 140613, 6362, 385703, 1747, 104157, 1332152, 341451, 36981, 323607, 3851, 15237, 341509, 12652, 295695, 264000, 45542, 2423, 258437, 497, 610296, 27722, 940454, 74411, 413723, 10054, 24965, 382065, 30501, 580824, 278645, 95854, 2764, 241265, 561, 101746, 50103, 1025910, 67958, 367038, 10042, 25861, 387785, 29716, 590425, 284723, 103257, 3175, 282818, 876, 109705, 30369, 940003, 74450, 414462, 10207, 25022, 382368, 30349, 591929, 278645, 95904, 2716, 240758, 568, 137099, 26397, 1149008, 75596, 426231, 10753, 27538, 397985, 54773, 632422, 282455, 113068, 2814, 242495, 734, 197423, 
59933, 1337263, 121479, 659141, 19570, 37794, 617550, 61075, 679784, 339959, 140876, 6356, 385776, 1694, 104541, 1342018, 341462, 37049, 323518, 3873, 14756, 341520, 12635, 296260, 263996, 45558, 2406, 258420, 516, 611207, 27623, 940465, 73840, 413443, 10151, 24985, 381801, 30706, 580979, 278677, 95868, 2834, 242030, 569, 101305, 50221, 1025910, 67989, 367702, 10089, 25895, 388159, 29689, 590138, 284688, 103087, 3126, 282750, 865, 110083, 30295, 940003, 73897, 413995, 10133, 25003, 382231, 30595, 592890, 278685, 95767, 2761, 240922, 578, 137083, 26343, 1149008, 75313, 426282, 10798, 27544, 398269, 54749, 632167, 282514, 113092, 2900, 242583, 749, 197523, 
59845, 1337242, 120387, 658685, 19270, 38049, 617673, 60761, 681524, 340075, 141021, 6279, 385717, 1738, 104500, 1333843, 341467, 37211, 323604, 3943, 15243, 341525, 12697, 298135, 263958, 45685, 2438, 258123, 519, 612211, 27943, 940470, 74130, 413784, 10200, 24988, 381931, 30485, 582195, 278695, 96043, 2718, 242329, 550, 101569, 49871, 1025910, 67979, 367866, 10179, 25950, 387990, 29722, 593782, 284753, 103442, 3131, 282819, 882, 110111, 30316, 940003, 73664, 414228, 10075, 25053, 382196, 30508, 593221, 278659, 95837, 2695, 241228, 588, 137298, 26496, 1149008, 75490, 426611, 10868, 27631, 398716, 55079, 632258, 282479, 113270, 2854, 242950, 743, 197688, 
59621, 1337049, 121401, 658868, 19324, 37792, 617045, 60509, 679656, 339726, 140652, 6174, 385626, 1730, 104619, 1354310, 341440, 37367, 323610, 3840, 15130, 341498, 12645, 298500, 263944, 45674, 2447, 258214, 520, 610812, 27697, 940443, 74812, 413929, 10128, 24995, 381788, 30511, 582199, 278537, 95942, 2730, 242593, 589, 101306, 49850, 1025910, 67736, 367865, 10157, 26206, 387894, 29731, 591908, 284749, 103227, 3185, 282614, 864, 110091, 30395, 940003, 74366, 413785, 10010, 24992, 382248, 30959, 591846, 278536, 95933, 2799, 241255, 575, 137238, 26275, 1149008, 75220, 425957, 10725, 27596, 397911, 55214, 632610, 282396, 113226, 2926, 242915, 735, 198065, 
59538, 1337146, 121033, 658437, 19255, 37940, 617227, 61132, 681812, 339892, 141021, 6317, 385669, 1761, 104444, 1340393, 341429, 36886, 323438, 3854, 15181, 341487, 12811, 297864, 263955, 45677, 2419, 258325, 506, 613360, 27956, 940432, 73575, 413744, 10123, 25041, 381855, 30492, 581077, 278560, 96108, 2731, 241806, 563, 101603, 50377, 1025910, 67259, 368215, 10158, 25958, 388079, 29750, 592909, 284647, 103423, 3139, 283129, 866, 110013, 30724, 940003, 73607, 414450, 10112, 25062, 382142, 30632, 591569, 278572, 96091, 2717, 241259, 587, 137895, 25878, 1149008, 74543, 425813, 10594, 27673, 397950, 55192, 633428, 282454, 113772, 2837, 242405, 768, 198448, 
59821, 1337189, 120818, 658070, 19488, 37827, 616839, 61013, 681245, 339920, 140799, 6259, 385420, 1700, 104540, 1344740, 341449, 37004, 323611, 3861, 15074, 341507, 12673, 295366, 263905, 45601, 2465, 257921, 526, 598374, 27762, 940452, 73131, 413563, 9947, 24966, 382078, 30460, 582400, 278593, 96011, 2729, 242148, 577, 101619, 49053, 1025910, 66518, 367478, 10134, 25919, 387713, 29775, 589498, 284706, 103434, 3253, 282922, 876, 110466, 29863, 940003, 74373, 413943, 10225, 25033, 382156, 30632, 590999, 278593, 96119, 2755, 241316, 577, 137861, 26403, 1149008, 75088, 426369, 10884, 27645, 398400, 55170, 632742, 282416, 113682, 2926, 242899, 736, 198464, 
59413, 1337070, 120236, 659232, 19312, 38280, 617902, 60659, 680021, 339915, 140715, 6301, 385749, 1720, 103248, 1316511, 341452, 36814, 323587, 3861, 15096, 341510, 12678, 297132, 263983, 45735, 2406, 258083, 496, 604098, 27790, 940455, 73577, 414200, 9982, 24968, 382227, 30530, 578352, 278702, 95923, 2799, 242170, 543, 101172, 50332, 1025910, 67545, 367408, 10149, 25899, 387938, 29851, 590210, 284765, 103577, 3186, 282543, 877, 110363, 30332, 940003, 73763, 414729, 10033, 25018, 382323, 30495, 590905, 278704, 96114, 2733, 240756, 591, 136528, 26403, 1149008, 74066, 426114, 10438, 27605, 398276, 54952, 629710, 282579, 113421, 2843, 243406, 742, 197829, 
59358, 1337255, 120878, 659358, 19331, 37948, 617249, 60841, 680617, 340037, 141581, 6257, 385682, 1757, 104460, 1330488, 341457, 37441, 323512, 3879, 15210, 341515, 12643, 295778, 264009, 45608, 2416, 258504, 498, 607549, 27711, 940460, 73497, 413706, 10089, 25007, 381971, 30114, 579052, 278727, 95805, 2755, 242770, 550, 101803, 50279, 1025910, 67479, 367641, 10057, 25966, 387982, 29776, 590578, 284853, 103383, 3163, 282715, 854, 110171, 30459, 940003, 73983, 414545, 10109, 25113, 382429, 30552, 590429, 278730, 95914, 2683, 241407, 589, 137293, 26486, 1149008, 73823, 426267, 10720, 27730, 398220, 54937, 633530, 282540, 113378, 2850, 242835, 775, 198215, 
59249, 1337260, 120855, 658586, 19572, 37808, 617279, 60765, 681354, 339808, 140773, 6308, 385887, 1733, 104260, 1347500, 341464, 37031, 323522, 3886, 15242, 341522, 12689, 296167, 263998, 46096, 2420, 258554, 514, 611993, 27986, 940467, 74259, 413893, 10092, 24944, 381990, 30570, 582588, 278657, 95992, 2730, 241698, 584, 101312, 50108, 1025910, 68177, 367700, 10128, 25904, 387949, 29673, 592852, 284784, 103371, 3111, 282874, 887, 110190, 30349, 940003, 74575, 414174, 10232, 25029, 382212, 30573, 592651, 278627, 96058, 2693, 240790, 529, 137734, 26710, 1149008, 75502, 426239, 10798, 27603, 398116, 55201, 632529, 282456, 113462, 2812, 242436, 739, 198303, 
60023, 1337229, 122497, 659070, 19275, 37942, 617423, 61067, 684403, 339774, 141283, 6305, 385438, 1717, 104873, 1354813, 341467, 37273, 323702, 3899, 15363, 341525, 12737, 297581, 263894, 45842, 2437, 258511, 512, 617169, 27971, 940470, 74661, 414052, 10197, 25091, 382204, 30588, 587440, 278721, 96418, 2739, 243711, 567, 102203, 49635, 1025910, 67558, 367878, 10209, 26080, 388125, 30004, 593534, 284824, 103801, 3220, 283299, 859, 110372, 30441, 940003, 74045, 414102, 10125, 25260, 382586, 30623, 596957, 278715, 96403, 2781, 241783, 538, 137634, 26880, 1149008, 75463, 425953, 10726, 27742, 398199, 55434, 637096, 282497, 113907, 2937, 243228, 740, 198901, 
59289, 1337095, 121717, 658830, 19514, 37865, 617453, 60690, 680598, 339779, 141066, 6170, 385648, 1804, 104593, 1348013, 341429, 37376, 323552, 3863, 15321, 341487, 12718, 297047, 263984, 45749, 2434, 258376, 518, 614611, 27583, 940432, 74114, 413689, 10086, 25112, 381986, 30767, 584160, 278610, 96321, 2806, 242672, 552, 101568, 50567, 1025910, 68338, 367291, 10198, 26016, 387595, 29812, 592169, 284734, 103636, 3136, 283175, 875, 110920, 30592, 940003, 74163, 413726, 10135, 25162, 382269, 30628, 594500, 278623, 96428, 2754, 241307, 545, 137669, 26312, 1149008, 75641, 426029, 10758, 27654, 397892, 55256, 635129, 282412, 113661, 2916, 242877, 742, 198065, 
59962, 1337072, 120516, 659201, 19517, 37930, 617601, 61045, 681557, 339820, 140970, 6168, 385661, 1736, 104397, 1338369, 341446, 36939, 323411, 3888, 15264, 341504, 12660, 298052, 263927, 45759, 2426, 258176, 512, 610124, 27619, 940449, 73839, 413507, 10129, 24982, 381980, 30385, 583113, 278715, 95913, 2840, 242484, 605, 101330, 50440, 1025910, 67628, 367404, 10217, 25985, 388315, 29653, 591073, 284746, 103287, 3106, 282907, 881, 109923, 29968, 940003, 74035, 414082, 10118, 25048, 382400, 30593, 593374, 278704, 95981, 2824, 241190, 583, 137319, 26457, 1149008, 74826, 425945, 10696, 27608, 398219, 55009, 633635, 282484, 113436, 2807, 242182, 754, 198176, 
59770, 1337138, 121887, 658765, 19579, 37908, 617529, 60999, 680881, 339738, 140811, 6177, 385935, 1721, 104166, 1347781, 341441, 37204, 323599, 3834, 14744, 341499, 12671, 297819, 264021, 45571, 2452, 258239, 513, 618688, 28020, 940444, 74353, 413659, 10134, 24995, 382035, 30567, 580771, 278621, 95981, 2719, 242266, 562, 101436, 49957, 1025910, 68723, 367416, 10109, 25891, 387766, 29631, 590818, 284771, 103249, 3131, 282751, 868, 110094, 30197, 940003, 74369, 414028, 9962, 25003, 382256, 30497, 592394, 278636, 95953, 2697, 241854, 569, 137223, 26885, 1149008, 75437, 426076, 10851, 27566, 398361, 54791, 630862, 282424, 113466, 2874, 243051, 737, 198646, 
60058, 1337103, 122282, 659206, 19737, 38094, 617238, 60676, 681667, 339796, 141360, 6358, 385986, 1743, 104975, 1327614, 341466, 37583, 323465, 3872, 15283, 341524, 12764, 296803, 263991, 45838, 2470, 258445, 520, 614247, 27795, 940469, 74493, 413763, 10062, 25121, 381856, 30783, 583893, 278638, 96366, 2701, 242094, 574, 101663, 49549, 1025910, 67603, 367770, 10162, 26028, 388254, 30395, 590794, 284745, 103617, 3204, 283007, 879, 110416, 30693, 940003, 75057, 414204, 10203, 25147, 381979, 30673, 593811, 278647, 96353, 2773, 240847, 530, 136424, 26412, 1149008, 76058, 425983, 10821, 27787, 398149, 55074, 635358, 282435, 113921, 2915, 243093, 737, 198768, 
59863, 1337280, 121269, 659243, 19560, 37982, 617775, 60811, 678701, 339823, 141373, 6283, 385864, 1707, 104950, 1332808, 341456, 37017, 323552, 3845, 15077, 341514, 12660, 297718, 263947, 45837, 2430, 258378, 498, 609366, 27698, 940459, 74245, 413984, 9999, 25119, 382134, 30681, 582841, 278606, 96281, 2814, 242200, 541, 101438, 50505, 1025910, 68236, 367661, 10076, 26041, 387830, 29833, 592147, 284747, 103723, 3130, 283056, 873, 110154, 30447, 940003, 74410, 414078, 10094, 25160, 382321, 30875, 595208, 278594, 96302, 2811, 241495, 575, 137583, 25919, 1149008, 74560, 426359, 10590, 27706, 398355, 55092, 636239, 282419, 113965, 2963, 242163, 735, 198261, 
